user_id,username,hosted,guested,total
743282,Tidek,9,9,18
757783,Garalulu,12,6,18
2288943,MJH,10,8,18
2449200,AncuL,10,8,18
2790640,Kurisu Makise,14,4,18
4861005,- Ly0572 -,7,11,18
6066359,_Yiiiii,9,9,18
7516567,Jesuren,10,8,18
9194799,AlexDunk,8,10,18
12086252,Gera,12,6,18
12578741,iiJohn0,10,8,18
13474391,Chappell Roan,14,4,18
15104680,Polarin,6,12,18
15130491,Forthnos,11,7,18
27710732,oid45,9,9,18
1155059,ShikiNoHollow,8,9,17
1388767,Raveille,9,8,17
2124783,Kamikaze,10,7,17
2193881,Evening,4,13,17
2899823,Ibrahim,9,8,17
14141683,- ASAHINA -,12,5,17
24285111,My Angel Chen,10,7,17
24526335,Rurv,11,6,17
29716889,Sillot,4,13,17
799606,biemote,2,14,16
6969823,MapRequester,16,0,16
8660315,gzdongsheng,13,3,16
8677684,Onta_Bekasi,7,9,16
8949769,Ryax,15,1,16
9229539,Voxa,8,8,16
11671725,DraterTD,8,8,16
12013943,Chandelure,10,6,16
12589220,Hugged,11,5,16
14106312,Maiiy,6,10,16
14938264,mirac1e_xf,10,6,16
34901103,QwertYui345,13,3,16
37783133,nai_,13,3,16
2218047,Kim_GodSSI,12,3,15
4428053,Verniy_Chan,10,5,15
4477451,SpectorDG,13,2,15
4918394,Seulgi,7,8,15
7616811,Toaph Daddy,9,6,15
10210497,Telzzxs,11,4,15
11354436,Utiba,10,5,15
11590982,-Kurumii,11,4,15
12335541,hna,7,8,15
13360768,Decku,9,6,15
14340786,yhsh,13,2,15
16976072,GDBlack,6,9,15
21401083,BlankFace74,6,9,15
24490429,aqueous,9,6,15
25673755,netzoid,8,7,15
1542713,Sky_Demon,9,5,14
4915137,Aste-,2,12,14
6639880,AyeAries,8,6,14
7109287,Chicorita,6,8,14
10125072,U1d,12,2,14
11259611,MCPXiaoBai,8,6,14
14001000,Paraxia,6,8,14
15543726,nanonbandusty,8,6,14
15548034,ArtZone,3,11,14
16018038,frawog,9,5,14
18292810,homwu,10,4,14
22462348,Lleethenoob,8,6,14
4402842,Ginshu,9,4,13
4818155,Muu-chan,4,9,13
5025064,Abraxos,10,3,13
5767941,Mipha-,9,4,13
6712747,Protastic101,10,3,13
6866022,Keiga,11,2,13
11638947,Ulis-,8,5,13
14059135,McEndu,6,7,13
14262789,Saemitsu,10,3,13
22172595,hirothefemboy,8,5,13
27174077,Furimuu-,12,1,13
36301446,tapperruiii,10,3,13
1895984,17VA,9,3,12
3282749,Mashiro-Fang,4,8,12
7214023,cherrychou,7,5,12
9037365,Salty Mermaid,12,0,12
10989260,[Yae]_Sayana_,3,9,12
13747903,[Crz]hinako1804,7,5,12
14455536,Relae,9,3,12
14566000,epic man 2,8,4,12
17272017,Vostok645,6,6,12
18560307,Silicosis 2,12,0,12
22059126,Foxide,8,4,12
25308131,RTrigger,9,3,12
2166199,Starry-,4,7,11
2420987,Julie,6,5,11
3541394,Falcon,6,5,11
3655315,erlinadewi-,9,2,11
4356322,TakJun,9,2,11
4469895,SurfChu85,10,1,11
4568037,Takane6,6,5,11
4887865,pwhk,8,3,11
6392061,Pengdoll,2,9,11
7199159,ByeForNow,8,3,11
7222699,[Seo-a],5,6,11
9423766,Logan636,10,1,11
10351684,AWMRone,10,1,11
11270477,suffruti,8,3,11
13364553,ZirconEscalus,7,4,11
