user_id,username,hosted,guested,total
57976,Eirene,1,0,1
67192,Beuchi,1,0,1
85000,Charles445,0,1,1
91738,Guy,0,1,1
95912,Tashi_Scarlett[x],0,1,1
98661,Xgor,0,1,1
100324,miccoliasms,1,0,1
103929,yongtw123,1,0,1
104527,Fhatii-chan,0,1,1
104751,Kiddo-Kun,1,0,1
106822,Norbi,0,1,1
111011,Ra-s,1,0,1
126823,Crimmi,1,0,1
133783,MeLLoN,1,0,1
135630,,1,0,1
136982,Agnes,0,1,1
142413,ZHSteven,0,1,1
144464,Foster Don,0,1,1
157879,RandomJibberish,1,0,1
159023,Mok,1,0,1
178038,Shyguy,0,1,1
186243,Louis Cyphre,1,0,1
187339,psj1226,0,1,1
197682,Haneii,1,0,1
197805,Niva,1,0,1
198574,Rorry,1,0,1
200768,ZiRoX,1,0,1
203721,Herschel,0,1,1
210658,S h i a,0,1,1
213961,Ylinestra44,0,1,1
215127,Ign1s0,0,1,1
226128,lussy_6,0,1,1
228854,Curisu,0,1,1
229595,_Kiva,0,1,1
260011,,1,0,1
264914,DaxMasterix,1,0,1
270509,mjw5150,1,0,1
285756,eldnl,1,0,1
289422,Sakura,1,0,1
291487,matthewhln,0,1,1
301279,La Cataline,1,0,1
322004,AoiX,0,1,1
360176,Aleks719,1,0,1
373918,Kuma-san,1,0,1
375022,Kurowolfe,1,0,1
382221,Sumisola,1,0,1
397297,RenKun,1,0,1
405008,eikkaleyd,0,1,1
409142,Scarlet Sisters,0,1,1
409292,Dariano,1,0,1
424233,bx1989,0,1,1
438547,Apricot,1,0,1
457766,zx_baka_0502442,0,1,1
459886,Nanners,0,1,1
468029,yyyyyyyyyyypetu,0,1,1
470328,jongsen,0,1,1
489271,ZX123456,0,1,1
501221,Mura_77,0,1,1
501551,shionelove,1,0,1
501851,theMikeAG,1,0,1
537015,sirjuyt,1,0,1
570715,Kirino Kousaka,1,0,1
586131,,0,1,1
597957,riffy,1,0,1
624957,RockeDon,0,1,1
647766,Sktelecom T1,0,1,1
660961,Rikers,0,1,1
672931,TicClick,1,0,1
689997,captin1,0,1,1
696222,xWillx,0,1,1
699741,Crystalloid,0,1,1
717228,Dark Fang,1,0,1
719683,jesse7419,1,0,1
735751,,1,0,1
739813,Abe Nana,1,0,1
741819,Saikoro,0,1,1
762487,Saturnalize,0,1,1
806921,Sync,1,0,1
826170,Fionana,1,0,1
852705,AIR315,0,1,1
878177,S MoMo,0,1,1
909167,Miya,1,0,1
933630,Canboi,0,1,1
983349,applerss,1,0,1
1052994,Milan-,1,0,1
1133005,-Neipezi,1,0,1
1138027,sheela,1,0,1
1139209,XK2238,0,1,1
1145984,Alumetorz,0,1,1
1164931,Alepat,0,1,1
1211737,Zweib,1,0,1
1231762,ak74,1,0,1
1235444,Serial Dreemurr,1,0,1
1238584,ashley,0,1,1
1266303,Kyoshizora,0,1,1
1273290,Snowy Heat,1,0,1
1368025,JessiChan,1,0,1
1446665,Lanturn,1,0,1
1449691,Totoro le Pacha,1,0,1
1468255,SouthSergal,0,1,1
1558839,betairylia,0,1,1
1572001,wa_,1,0,1
1594036,Hypello,0,1,1
1600259,Chyo-Kun,0,1,1
1602428,Lovelyattack,1,0,1
1615184,LittleFox,1,0,1
1635091,Nemis,0,1,1
1699875,Remyria,0,1,1
1715876,Zexous,0,1,1
1721995,,1,0,1
1740102,Manuxz,1,0,1
1757160,QuanTUM,0,1,1
1772272,Effy,0,1,1
1799973,TimmyAkmed,0,1,1
1822830,Zero__wind,1,0,1
1867337,Snowy Heart,0,1,1
1868745,moosepi,0,1,1
1870588,Mame ga nyaa,1,0,1
1952803,Oktavia,0,1,1
2015300,verto,1,0,1
2015353,FlamingRok,1,0,1
2134234,Narwhal Prime,1,0,1
2172778,Cosmolade,1,0,1
2228401,,0,1,1
2260598,Nickelony,1,0,1
2271556,Yamu-,0,1,1
2286121,Mfy,1,0,1
2306637,Secre,1,0,1
2324540,,1,0,1
2329572,yoxavv,1,0,1
2445027,AlexaBM,1,0,1
2499089,4399guangguang,1,0,1
2582058,[Akito],1,0,1
2598555,Wadsy,1,0,1
2646522,Soldsaga KunG,0,1,1
2672643,Reia,1,0,1
2675027,CSLM,1,0,1
2688103,IOException,0,1,1
2690256,,0,1,1
2719424,LunaticP,0,1,1
2837231,Supairo,1,0,1
2852968,Todotrucks,0,1,1
2881789,Flugegeheimen,1,0,1
2904140,Jason X,0,1,1
2999359,Osamix,0,1,1
3027421,Arzenvald,0,1,1
3071175,,0,1,1
3080783,Pappy,0,1,1
3174184,shinchikuhome,1,0,1
3178418,pishifat,1,0,1
3198109,Ultima Fox,0,1,1
3216107,Civil oath,0,1,1
3284479,Blanc Kisaragi,1,0,1
3285139,,0,1,1
3335349,koyomi_222,0,1,1
3417469,Spork Lover,1,0,1
3418538,Staze-,1,0,1
3638962,-Tynamo,1,0,1
3643699,diegi,0,1,1
3724819,Player-,0,1,1
3811831,Noko_BSF,0,1,1
3936770,Onicorn,0,1,1
4086497,Plus4j,1,0,1
4105747,John Doe,0,1,1
4125666,crim,1,0,1
4166621,awawa,1,0,1
4191965,]O]O,0,1,1
4236057,Xinnoh,1,0,1
4251580,SlenderMen,1,0,1
4276114,Kisses,1,0,1
4315477,superSSS,1,0,1
4364791,Metsaller,1,0,1
4392561,Meow2,1,0,1
4452992,Sotarks,1,0,1
4471879,Caelan,1,0,1
4541873,Yukiyo,1,0,1
4547551,fowwo,0,1,1
4610379,Rivals_7,1,0,1
4643294,Runa,1,0,1
4655546,aHTaoN,0,1,1
4673649,LUNAISTABBY,0,1,1
4687701,Dropinx,1,0,1
4692833,,0,1,1
4720038,Shinzo-,1,0,1
4740847,DukeDukeDura,0,1,1
4866957,ayomikasa,0,1,1
4879508,JBHyperion,1,0,1
4899760,World Fraction,1,0,1
4909860,Y O U T A,0,1,1
4912819,Super Saiyan,0,1,1
4915649,Lacrima,0,1,1
4958376,Beepu,0,1,1
5028866,ibacot,0,1,1
5099768,Neto,0,1,1
5133613,Ophthalmologist,1,0,1
5151647,apaajaboleh10,0,1,1
5155081,Fuel,1,0,1
5156086,Raediaufar,0,1,1
5207783,6_6,1,0,1
5219516,Ameth Rianno,0,1,1
5239047,Linada,0,1,1
5336716,kai53247,0,1,1
5431196,Nokashi,0,1,1
5596337,Daycore,0,1,1
5646529,Tatan,0,1,1
5688171,3mplify,1,0,1
5750235,Sparxe,0,1,1
6100837,Imakuri,1,0,1
6104236,Ikira,0,1,1
6117184,wyit,1,0,1
6177263,Kasumi-sama,1,0,1
6209713,_Kobii,1,0,1
6278008,Drecksackblase,1,0,1
6291395,[Ping],0,1,1
6465707,Ploenar,1,0,1
6571670,SaltyLucario,1,0,1
6621158,SolaEclipse,1,0,1
6787940,Cole Cassidy,1,0,1
6851789,,1,0,1
6922240,knibblet,1,0,1
7059383,Sympho,0,1,1
7086439,Dargin,1,0,1
7138499,Iyouka,1,0,1
7138602,Leniane,1,0,1
7150015,,1,0,1
7189946,TFD500,1,0,1
7231722,nananass,1,0,1
7280717,ImChro,1,0,1
7365988,Kith190,1,0,1
7483452,JierYagtama,1,0,1
7488794,JarHed,1,0,1
7618046,VoidStar,0,1,1
7671790,Komm,1,0,1
7733917,Aorimiku,0,1,1
7746157,semfi,0,1,1
7890942,,1,0,1
7916800,Flicker,0,1,1
7984343,,0,1,1
8140944,Dapulezatos,0,1,1
8190266,In Dark Sky,1,0,1
8219167,xGeno,1,0,1
8279899,TomatDK,0,1,1
8306118,AceIn,0,1,1
8509562,ocularr,1,0,1
8531410,Tuffiii,0,1,1
8579186,Greninja,0,1,1
8623835,Peter,0,1,1
8646059,UberFazz,1,0,1
8931788,Daeng Simatta,1,0,1
9038483,Gabuu,1,0,1
9057823,Escocyan,0,1,1
9114190,Marfuri,1,0,1
9119501,ekumea1123,1,0,1
9152166,Mayano,0,1,1
9155377,hypercyte,1,0,1
9213381,Lorenzetto,0,1,1
9234078,Malphs,0,1,1
9254241,Alexsander,0,1,1
9321674,Orkay,1,0,1
9327302,SMOKELIND,1,0,1
9422176,Endymion,0,1,1
9501251,ChillierPear,0,1,1
9507660,Dabo,0,1,1
9575624,R_Xink,0,1,1
9730925,Euryalle,0,1,1
9767342,Flyer,1,0,1
9988837,-Joni-,0,1,1
10072733,myucchii,0,1,1
10085090,Carpihat,1,0,1
10218998,Bomb,0,1,1
10233705,-Zeraora-,0,1,1
10268533,Chieri_,1,0,1
10349712,Toorun12,0,1,1
10436827,Catbug1524,1,0,1
10446922,Naoise,0,1,1
10491903,Hana Uzaki,0,1,1
10520757,WARABIMON,0,1,1
10624751,SOBEX,0,1,1
10674189,Kinovia,1,0,1
10726630,Smoke,1,0,1
10825359,esther0616,0,1,1
10827686,Ditzy Doo,1,0,1
11005307,sangoose,0,1,1
11066144,Faydee,0,1,1
11135474,Jizzy,1,0,1
11235493,BiXiQT,0,1,1
11253595,Acii_,0,1,1
11334594,K4L1,1,0,1
11354436,Utiba,0,1,1
11406987,willowww,0,1,1
11481057,Foco_,1,0,1
11578193,,0,1,1
11680357,kanten_07,0,1,1
11688893,hakashii,0,1,1
11727492,Jekuru,1,0,1
11793794,takehirotei,0,1,1
11857171,terminator3621,1,0,1
12018868,sandarai,0,1,1
12270596,Castagne,1,0,1
12345370,Nisoquo,1,0,1
12366071,bsm,0,1,1
12385964,Cool_S,0,1,1
12433422,Hap,0,1,1
12478873,Aarqeus,0,1,1
12487726,Neia,0,1,1
12510704,JackTVN,0,1,1
12572294,cjstmdals,0,1,1
12630336,miwoo,0,1,1
12705051,Rashod,1,0,1
12807783,InherentCross1,0,1,1
12820940,Quiplash,0,1,1
12826983,PedSen,1,0,1
13157438,faheen,0,1,1
13175102,bento,0,1,1
13196066,Batu,0,1,1
13264148,Magma,0,1,1
13351654,Anime,0,1,1
13519759,Vardex,0,1,1
13579078,Joylintp,1,0,1
13582258,Ichinose Hana,0,1,1
13650508,App,1,0,1
13679148,NGname,0,1,1
13752814,See,0,1,1
13795552,Lisieux-,0,1,1
13977852,IOHOCTb,0,1,1
14056601,RedcXca,1,0,1
14060327,fllecc,0,1,1
14095291,AelSan,1,0,1
14141788,METKIY_STRELOK,1,0,1
14225213,Jhindred,0,1,1
14305018,Share,0,1,1
14329375,HydriZ,0,1,1
14410101,snomi,0,1,1
14433939,Kioshinxs,0,1,1
14709563,DragonK1ng,0,1,1
14841911,zbiotr,1,0,1
14894027,,1,0,1
14987094,Yujki,1,0,1
15266747,--Xer0--,0,1,1
15293428,Chromate,1,0,1
15330641,SKRIS-MI,0,1,1
15769399,testie,0,1,1
15771197,Arti Ni,0,1,1
15787738,Avias_,0,1,1
16058676,Provoda228,1,0,1
16064026,MCR,0,1,1
16084413,nyaarin,1,0,1
16117959,Dashyy,1,0,1
16262582,ImTutu,1,0,1
16383529,eringiRa,0,1,1
16756763,Lisan al Gaib,0,1,1
16767417,jmagine,1,0,1
16787675,Cranium,1,0,1
16830329,Vallejo,0,1,1
17148657,Poity,0,1,1
17463396,- Lxle -,0,1,1
17523947,Sydosys,0,1,1
17552582,pupsi,0,1,1
17685407,tsumuno,0,1,1
17758185,16-bit Princess,0,1,1
17841784,_Origin_,0,1,1
18319269,Hatsuratsu,1,0,1
18577881,ama_hano,0,1,1
18591473,JoshEco4,1,0,1
18597962,AFasterSlowpoke,0,1,1
18718856,New-Zealand,1,0,1
18767654,x7shiro,1,0,1
18867523,flowerful,0,1,1
19089549,salym,1,0,1
19328432,HexaMaster,1,0,1
19368737,Magitska,0,1,1
19817503,DeepInDark,0,1,1
20007645,EB John,1,0,1
20471817,Rage Aphid,0,1,1
20512411,micqaal,1,0,1
20624358,meifuu,1,0,1
20932364,whatever,0,1,1
21006271,summ1,0,1,1
21152418,Vaxy24,0,1,1
21303239,zlixik,0,1,1
21664343,64bits_,0,1,1
21799255,ThomasZQY,1,0,1
22025328,rainbootzz,0,1,1
22069182,nahieu2005,0,1,1
22882379,Mita,1,0,1
23097320,keksikosu,1,0,1
23361435,Desinias,0,1,1
23633474,Slowpoke104,1,0,1
24518245,fubuki,1,0,1
24719267,mati-bmp,1,0,1
24730930,[-Omni-],0,1,1
24781766,lichtmond,0,1,1
24910091,krokodil_koban,1,0,1
25522196,-DarkLord-,1,0,1
25689188,LunarSticks,1,0,1
25734391,CarsqL,1,0,1
26058793,Sussy,0,1,1
27304274,UoxoU_4rk,0,1,1
27338583,Lucius Aika,1,0,1
27479536,AppleJuice127,1,0,1
27484367,itsnicki,0,1,1
27486456,stupid dummy,0,1,1
28108152,normi,0,1,1
28284695,KONAMIKAN,1,0,1
29780191,Fz2311x,1,0,1
30114023,NaNaHiDa,0,1,1
30524649,luxem_,1,0,1
30951432,My Angel Herta,0,1,1
33026657,Blackburne,0,1,1
33924162,Voes,1,0,1
36024737,Anders8KJS,0,1,1
36194299,grandvalira01,1,0,1
36301446,tapperruiii,1,0,1
36407814,pashtetue,0,1,1
37116307,_Reno_,0,1,1
37234783,calcium4488,1,0,1
37525307,sanyohchuu,1,0,1
38149975,zyanther,0,1,1
38760822,Nard_0o,1,0,1
39420417,1092384,1,0,1
